   328    0.56855E+00    0.50320E+00    0.21930E-01    0.41306E+00    0.00000E+00    0.41306E+00    0.70011E-01    0.21930E-01    0.17670E+04    0.10000E+01
   329    0.54334E+00    0.50116E+00    0.95449E-02    0.40158E+00    0.00000E+00    0.40158E+00    0.25731E-01    0.95449E-02    0.14360E+04    0.81269E+00
   330    0.63149E+00    0.50198E+00    0.15233E-01    0.40491E+00    0.00000E+00    0.40491E+00    0.43948E-01    0.15233E-01    0.99922E+03    0.56549E+00
   331    0.60704E+00    0.50554E+00    0.29944E-01    0.43827E+00    0.00000E+00    0.43827E+00    0.11672E+00    0.29944E-01    0.62236E+03    0.35221E+00
   333    0.69364E+00    0.50857E+00    0.33077E-01    0.48462E+00    0.00000E+00    0.48462E+00    0.16805E+00    0.33077E-01    0.17670E+04    0.10000E+01
   335    0.47749E+00    0.50102E+00    0.85395E-02    0.40122E+00    0.00000E+00    0.40122E+00    0.22773E-01    0.85395E-02    0.75066E+03    0.42482E+00
   336    0.64566E+00    0.50211E+00    0.16062E-01    0.40562E+00    0.00000E+00    0.40562E+00    0.46855E-01    0.16062E-01    0.89948E+03    0.50904E+00
   337    0.65268E+00    0.50469E+00    0.27711E-01    0.42783E+00    0.00000E+00    0.42783E+00    0.10041E+00    0.27711E-01    0.24231E+03    0.13713E+00
   338    0.68690E+00    0.50328E+00    0.22334E-01    0.41377E+00    0.00000E+00    0.41377E+00    0.71818E-01    0.22334E-01    0.15323E+04    0.86716E+00
   340    0.67543E+00    0.50060E+00    0.53759E-02    0.40044E+00    0.00000E+00    0.40044E+00    0.13891E-01    0.53759E-02    0.41040E+03    0.23226E+00
   341    0.64874E+00    0.50105E+00    0.88015E-02    0.40131E+00    0.00000E+00    0.40131E+00    0.23541E-01    0.88015E-02    0.17670E+04    0.10000E+01
   342    0.52610E+00    0.50209E+00    0.15884E-01    0.40547E+00    0.00000E+00    0.40547E+00    0.46224E-01    0.15884E-01    0.40969E+03    0.23186E+00
   343    0.41301E+00    0.50139E+00    0.11272E-01    0.40235E+00    0.00000E+00    0.40235E+00    0.30982E-01    0.11272E-01    0.17670E+04    0.10000E+01
   345    0.66622E+00    0.50512E+00    0.28918E-01    0.43289E+00    0.00000E+00    0.43289E+00    0.10868E+00    0.28918E-01    0.17670E+04    0.10000E+01
   347    0.70441E+00    0.50390E+00    0.24968E-01    0.41940E+00    0.00000E+00    0.41940E+00    0.84586E-01    0.24968E-01    0.42901E+02    0.24279E-01
   348    0.72055E+00    0.50410E+00    0.25729E-01    0.42142E+00    0.00000E+00    0.42142E+00    0.88657E-01    0.25729E-01    0.40689E+02    0.23027E-01
   349    0.71210E+00    0.50856E+00    0.33077E-01    0.48458E+00    0.00000E+00    0.48458E+00    0.16801E+00    0.33077E-01    0.18048E+03    0.10214E+00
   350    0.68647E+00    0.50730E+00    0.32559E-01    0.46384E+00    0.00000E+00    0.46384E+00    0.14799E+00    0.32559E-01    0.13630E+04    0.77134E+00
   351    0.83945E+00    0.50701E+00    0.32296E-01    0.45935E+00    0.00000E+00    0.45935E+00    0.14313E+00    0.32296E-01    0.17670E+04    0.10000E+01
   352    0.76073E+00    0.50540E+00    0.29619E-01    0.43643E+00    0.00000E+00    0.43643E+00    0.11404E+00    0.29619E-01    0.11181E+04    0.63279E+00
